,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
79,VC_187_0,3,15.164859364488091,0,1.0,0.0,2.449489742783178,3.1622776601683795,3,3,1.0,2.8133981758992497,1,1,1,"BP10_NODE_4_length_15037_cov_3_015353,BP19_NODE_32_length_3809_cov_5_038503,BP19_NODE_66_length_2866_cov_3_111475"
80,VC_188_0,7,970.3725998939228,1780.1986660458492,0.3527894775569035,3.4300386996058166e-14,3.605551275463989,9.539392014169456,21,19,0.9047619047619048,7.120958787993064,1,3,2,"BP23_NODE_2_length_42653_cov_45_250447,BP33_NODE_2_length_30045_cov_21_759190,BP43_NODE_1_length_23639_cov_6_635641,BP50_NODE_5_length_45555_cov_7_532597,BeeP-38-2013_NODE_1_length_47472_cov_756_510180,Lactobacillus~phage~LBR48,Listeria~phage~B054"
81,VC_190_0,3,50.033545209336836,2.43924022163223,0.9535141845130141,0.17288929307558015,1.0,2.0,3,3,1.0,1.5773502691896255,1,1,1,"BP24_NODE_16_length_4150_cov_3_007198,BP24_NODE_186_length_1824_cov_0_641809,BeeP-17-2013_NODE_38_length_3191_cov_6_321773"
82,VC_191_0,4,9.114883587418463,2.43924022163223,0.7888857466005773,0.18554668476134878,2.0,2.8284271247461903,6,6,1.0,2.599018030447692,1,1,1,"BP10_NODE_62_length_4689_cov_0_908275,BeeP-05-2013_NODE_114_length_2296_cov_8_582244,BeeP-45-2013_NODE_30_length_2821_cov_5_446064,BeeP-45-2013_NODE_36_length_2487_cov_12_212033"
83,VC_192_0,5,107.70113147884301,813.8052712682535,0.11687507667638108,0.003668809954330951,1.7320508075688772,3.4641016151377544,10,10,1.0,2.6547433581187883,1,1,1,"BP10_NODE_65_length_4497_cov_1_284735,BP31_NODE_2_length_8296_cov_2_699817,BP50_NODE_11_length_7518_cov_2_367446,BeeP-49-2013_NODE_296_length_1730_cov_6_269812,BeeP-49-2013_NODE_68_length_3917_cov_6_621615"
84,VC_194_0,4,56.05332555139201,85.73045365090933,0.3953437118601095,0.04689478138528248,2.0,3.605551275463989,6,6,1.0,2.686589353415524,1,1,1,"BP23_NODE_133_length_1998_cov_5_282365,BP23_NODE_33_length_4756_cov_4_111327,BP41_NODE_35_length_2333_cov_0_440778,BeeP-16-2013_NODE_22_length_3184_cov_240_087222"
85,VC_195_0,2,11.721368940282405,37.25468390625726,0.2393285750693272,0.08186717716229608,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"BP10_NODE_73_length_4203_cov_1_782215,BeeP-35-2013_NODE_158_length_3852_cov_6_687682"
86,VC_199_0,2,1.1481644923640086,1.1753091834118443,0.4941585972479823,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BP10_NODE_82_length_3905_cov_2_049947,BP27_NODE_20_length_3464_cov_1_303320"
87,VC_19_0,14,826.1172357328147,6170.7053789424035,0.11807034152904014,8.277609258073014e-34,0.0,7.745966692414834,91,91,1.0,2.9518161184822347,1,1,1,"BP31_NODE_47_length_1759_cov_0_551282,BP49_NODE_18_length_5682_cov_0_944974,BeeP-11-2013_NODE_129_length_7142_cov_15_730644,BeeP-11-2013_NODE_151_length_6344_cov_13_718685,BeeP-11-2013_NODE_376_length_3404_cov_5_399158,BeeP-11-2013_NODE_37_length_20392_cov_20_476298,BeeP-11-2013_NODE_399_length_3249_cov_3_756936,BeeP-11-2013_NODE_58_length_13366_cov_20_627662,BeeP-11-2013_NODE_86_length_10140_cov_17_806817,BeeP-11-2013_NODE_90_length_9774_cov_15_230999,BeeP-25-2013_NODE_25_length_6421_cov_29_401482,BeeP-27-2013_NODE_8_length_2163_cov_2_940556,BeeP-35-2013_NODE_618_length_1913_cov_4_537582,Cyanophage~KBS-S-2A"
88,VC_1_0,10,3561.1025075784573,1413.77868541723,0.7158165932871443,4.561641489633069e-26,2.6457513110645907,7.3484692283495345,45,45,1.0,5.4924041177309,3,1,1,"Achromobacter~phage~phiAxp-1,Acinetobacter~phage~IME_AB3,Burkholderia~phage~KL1,Paracoccus~phage~vB_PmaS_IMEP1,Pseudomonas~phage~73,Pseudomonas~phage~PaMx42,Pseudomonas~phage~vB_Pae-Kakheti25,Pseudomonas~phage~vB_PaeS_SCH_Ab26,Rhodobacter~phage~RcTitan,Stenotrophomonas~phage~vB_SmaS-DLP_2"
89,VC_200_0,3,24.627601949498356,7.1663929552394645,0.7745991663925329,0.03826125023752961,1.0,1.4142135623730951,3,3,1.0,1.1380711874576983,1,1,1,"BP10_NODE_88_length_3729_cov_1_147173,BeeP-17-2013_NODE_97_length_1758_cov_3_038667,BeeP-25-2013_NODE_49_length_4148_cov_47_937362"
90,VC_202_0,3,25.820783812755945,115.74344216205117,0.18239624901669038,0.2445430966855755,2.8284271247461903,4.58257569495584,3,3,1.0,3.9233005877475677,1,1,1,"BP3_NODE_20_length_3931_cov_2_478478,BeeP-11-2013_NODE_64_length_12533_cov_18_075064,BeeP-44-2013_NODE_8_length_6564_cov_21_420996"
91,VC_203_0,3,15.774793899777592,43.31507600493715,0.26696274547930476,0.01747688934562919,1.7320508075688772,3.0,3,3,1.0,2.520159310771689,1,1,1,"BP10_NODE_99_length_3369_cov_0_686884,BP49_NODE_227_length_1247_cov_0_542629,BeeP-35-2013_NODE_352_length_2594_cov_10_714740"
92,VC_204_0,4,59.046723345883215,86.29376662832281,0.40626478799102983,0.10422487015979626,1.7320508075688772,2.23606797749979,6,6,1.0,2.034031127094743,1,1,1,"BP12_NODE_11_length_4973_cov_1_581204,BP12_NODE_5_length_7588_cov_4_160707,BP41_NODE_24_length_4147_cov_1_379285,BeeP-41-2013_NODE_5_length_2723_cov_5_470144"
93,VC_205_0,2,7.937563698292083,20.941603164977003,0.27485431750414285,0.14442218317324246,2.0,2.0,1,1,1.0,2.0,1,1,1,"BP33_NODE_75_length_2173_cov_1_061891,BP45_NODE_5_length_6400_cov_1_856187"
94,VC_206_0,4,45.6040029990653,170.75892865609978,0.21077549028475936,0.0032098066788029383,1.4142135623730951,2.23606797749979,6,6,1.0,1.8077389937632526,1,1,1,"BP12_NODE_12_length_4871_cov_5_243789,BP17_NODE_9_length_3609_cov_8_337156,BP25_NODE_16_length_3821_cov_3_338649,BP33_NODE_20_length_6003_cov_8_435056"
95,VC_207_0,6,244.15351230983512,656.8100487217216,0.27099155045770323,1.5816874956418928e-05,0.0,4.69041575982343,15,15,1.0,3.4686107318727712,2,2,2,"BP19_NODE_3_length_17422_cov_18_925264,BeeP-25-2013_NODE_11_length_11009_cov_24_098793,Enterococcus~phage~vB_EfaP_IME195,Enterococcus~phage~vB_Efae230P-4,Lactoccocus~phage~WP-2,Streptococcus~virus~C1"
96,VC_208_0,8,1705.6319234020134,566.0025199603724,0.7508390834563164,2.3059967551630455e-15,1.0,2.6457513110645907,28,28,1.0,1.795364736039451,1,1,1,"Staphylococcus~aureus~phage~P68,Staphylococcus~phage~66,Staphylococcus~phage~BP39,Staphylococcus~phage~GRCS,Staphylococcus~phage~S24-1,Staphylococcus~phage~SAP-2,Staphylococcus~phage~SLPW,Staphylococcus~virus~44AHJD"
97,VC_209_0,7,1886.065645654956,13004.189930221331,0.12666442399488242,2.3633741875462826e-14,4.123105625617661,8.426149773176359,21,21,1.0,7.056403112020776,1,1,1,"Staphylococcus~phage~CNPx,Staphylococcus~virus~37,Staphylococcus~virus~CNPH82,Staphylococcus~virus~EW,Staphylococcus~virus~IPLA5,Staphylococcus~virus~IPLA7,Staphylococcus~virus~PH15"
98,VC_209_1,39,56643.53099180633,36491.6119118767,0.6081864398961088,0.0,2.8284271247461903,10.344080432788601,741,653,0.8812415654520918,7.785179181295664,1,1,1,"Staphylococcus~phage~3MRA,Staphylococcus~phage~B166,Staphylococcus~phage~B236,Staphylococcus~phage~DW2,Staphylococcus~phage~ROSA,Staphylococcus~phage~SA12,Staphylococcus~phage~SA13,Staphylococcus~phage~SA97,Staphylococcus~phage~StB12,Staphylococcus~phage~StauST398-1,Staphylococcus~phage~StauST398-3,Staphylococcus~phage~StauST398-5,Staphylococcus~phage~TEM123,Staphylococcus~phage~phiJB,Staphylococcus~phage~phiNM,Staphylococcus~virus~11,Staphylococcus~virus~187,Staphylococcus~virus~29,Staphylococcus~virus~52a,Staphylococcus~virus~53,Staphylococcus~virus~55,Staphylococcus~virus~69,Staphylococcus~virus~71,Staphylococcus~virus~80,Staphylococcus~virus~80alpha,Staphylococcus~virus~85,Staphylococcus~virus~88,Staphylococcus~virus~92,Staphylococcus~virus~96,Staphylococcus~virus~IPLA88,Staphylococcus~virus~SAP26,Staphylococcus~virus~X2,Staphylococcus~virus~phiETA,Staphylococcus~virus~phiETA2,Staphylococcus~virus~phiETA3,Staphylococcus~virus~phiMR11,Staphylococcus~virus~phiMR25,Staphylococcus~virus~phiNM2,Staphylococcus~virus~phiNM4"
99,VC_20_0,2,4.695844088125142,30.023844850601595,0.13525017739681833,0.06469917800626866,6.708203932499369,6.708203932499369,1,1,1.0,6.708203932499369,1,2,2,"Achromobacter~phage~JWF,BeeP-05-2013_NODE_2_length_22364_cov_11_609414"
100,VC_210_0,4,22.321901356321284,48.17659428949969,0.316629470626789,0.08955459636336105,1.4142135623730951,2.23606797749979,6,6,1.0,1.9364000541569253,1,1,1,"BP41_NODE_11_length_7469_cov_1_560833,BeeP-18-2013_NODE_4_length_5465_cov_6_748886,BeeP-41-2013_NODE_11_length_1883_cov_5_418605,BeeP-41-2013_NODE_3_length_3510_cov_8_468686"
101,VC_212_0,2,15.869578618553962,89.19706992607168,0.15104296975660714,0.05636146699647637,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"BP24_NODE_5_length_6657_cov_2_248623,BP33_NODE_15_length_7561_cov_5_364382"
102,VC_213_0,11,2162.235810228101,2518.7215498602595,0.4619217061586917,3.902159757865115e-33,1.4142135623730951,6.782329983125268,55,55,1.0,4.947715613578218,1,2,2,"BP23_NODE_11_length_12964_cov_6_093436,BP48_NODE_1_length_11486_cov_2_240915,BeeP-11-2013_NODE_120_length_7671_cov_32_409007,BeeP-35-2013_NODE_14_length_22639_cov_16_783663,BeeP-37-2013_NODE_17_length_7689_cov_29_869679,BeeP-38-2013_NODE_2_length_19588_cov_27_430526,BeeP-49-2013_NODE_7_length_16289_cov_58_100234,Lactobacillus~phage~KC5a,Lactobacillus~phage~phi~jlb1,Lactobacillus~phage~phiAQ113,Lactobacillus~prophage~Lj771"
103,VC_214_0,3,15.186962437589234,73.43897410563503,0.17136024768756394,0.06257169794207265,0.0,1.0,3,3,1.0,0.6666666666666666,1,1,1,"BP17_NODE_6_length_4671_cov_2_184615,BP28_NODE_3_length_2591_cov_1_015385,BeeP-47-2013_NODE_14_length_4062_cov_10_046675"
104,VC_215_0,2,220.77232009120368,258.4364844182567,0.46070171919565656,0.058957804664182455,0.0,0.0,1,1,1.0,0.0,1,1,1,"Clostridium~phage~phiCT19406A,Clostridium~phage~phiCTC2A"
105,VC_216_0,2,116.48230111419622,283.75157428346654,0.29103558762601545,0.04813754581745618,4.123105625617661,4.123105625617661,1,1,1.0,4.123105625617661,1,1,1,"Bacillus~virus~1,Geobacillus~phage~GBSV1"
106,VC_218_0,2,1.1481644923640086,5.06437711581922,0.1848139722479498,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BP17_NODE_90_length_993_cov_3_506881,BP3_NODE_126_length_1122_cov_1_556444"
107,VC_219_0,3,5.7789472282026635,0,1.0,1,0.0,0.0,3,3,1.0,0.0,1,1,1,"BP18_NODE_119_length_1064_cov_0_559915,BeeP-11-2013_NODE_2017_length_1194_cov_20_595345,BeeP-11-2013_NODE_5526_length_685_cov_1_850329"
108,VC_220_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BP18_NODE_120_length_1057_cov_0_500000,BeeP-11-2013_NODE_10237_length_511_cov_24_271889"
109,VC_221_0,2,8.937542528434363,6.567411151964718,0.576431423960521,0.14442218317324246,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-25-2013_NODE_187_length_2107_cov_12_820690,BeeP-25-2013_NODE_31_length_5853_cov_18_039993"
110,VC_222_0,2,6.26643583368768,104.23550249160239,0.056708831796604874,0.04749625751793789,0.0,0.0,1,1,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_1430_length_1472_cov_6_886022,BeeP-11-2013_NODE_422_length_3121_cov_15_401774"
111,VC_224_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BP18_NODE_218_length_750_cov_0_540541,BeeP-11-2013_NODE_9955_length_518_cov_2_557823"
112,VC_225_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BP18_NODE_223_length_740_cov_0_809370,BeeP-11-2013_NODE_5713_length_673_cov_2_520134"
113,VC_226_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BP18_NODE_306_length_619_cov_0_586345,BeeP-11-2013_NODE_10654_length_503_cov_1_253521"
114,VC_227_0,2,1.4491944880462349,17.033999767457253,0.07840606271909564,0.08122774863430332,1.0,1.0,1,1,1.0,1.0,1,1,1,"BP18_NODE_309_length_616_cov_0_200000,BeeP-11-2013_NODE_2713_length_1005_cov_2_695043"
115,VC_22_0,2,98.44257092296496,3600.743012121553,0.02661195787910278,0.04296273396386072,7.937253933193772,7.937253933193772,1,1,1.0,7.937253933193772,1,1,1,"Enterobacteria~phage~ES18,Salmonella~phage~vB_SosS_Oslo"
116,VC_22_1,14,7917.200456476544,17156.248783445415,0.31576032402716947,1.1418647849776046e-56,4.242640687119285,8.831760866327848,91,91,1.0,6.809431842799842,1,1,1,"Enterobacteria~phage~HK106,Enterobacteria~phage~HK140,Enterobacteria~phage~HK446,Enterobacteria~phage~HK542,Enterobacteria~phage~HK544,Enterobacteria~phage~HK633,Enterobacteria~phage~mEp235,Enterobacteria~phage~mEpX1,Enterobacteria~phage~mEpX2,Enterobacterial~phage~mEp234,Enterobacterial~phage~mEp390,Escherichia~phage~HK75,Escherichia~virus~HK022,Escherichia~virus~HK97"
117,VC_230_0,2,5.266435833704518,115.11545523134328,0.04374774135138668,0.3948102203778595,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BP18_NODE_48_length_1657_cov_0_634766,BeeP-11-2013_NODE_6093_length_650_cov_2_184991"
118,VC_231_0,3,4.824704718826691,2.8983889760924697,0.6247114057415553,0.34154569915480437,0.0,0.0,3,3,1.0,0.0,1,1,1,"BeeP-11-2013_NODE_4303_length_780_cov_3_779516,BeeP-11-2013_NODE_4409_length_770_cov_2_875902,BeeP-11-2013_NODE_7453_length_590_cov_1_261209"
119,VC_232_0,2,5.6643758423232295,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"BP19_NODE_101_length_2117_cov_1_475451,BP50_NODE_22_length_3799_cov_0_646547"
120,VC_234_0,2,13.043571695694506,964.8362838475757,0.013338623985098896,0.043405431979447996,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BP19_NODE_13_length_7035_cov_5_410761,BeeP-17-2013_NODE_20_length_9673_cov_18_480930"
121,VC_235_0,3,22.313761008852875,45.89125422818343,0.32715718824055307,0.19136654444261297,1.7320508075688772,3.3166247903554,3,3,1.0,2.736984419364219,1,1,1,"BP19_NODE_14_length_6852_cov_6_607636,BP31_NODE_17_length_3075_cov_0_704469,BeeP-05-2013_NODE_5_length_9805_cov_74_240646"
122,VC_237_0,3,15.33109639985366,4.234613999549104,0.7835696270104068,0.1226390584033864,2.0,2.8284271247461903,3,3,1.0,2.2761423749153966,1,1,1,"BP19_NODE_15_length_6491_cov_3_613030,BP35_NODE_25_length_3250_cov_0_930329,BP46_NODE_10_length_5845_cov_1_941999"
123,VC_23_0,4,1289.1785575251292,1639.309501361816,0.4402198443708587,2.5950686651109104e-05,2.6457513110645907,5.0,6,6,1.0,3.9677468931239352,1,1,1,"Enterobacteria~phage~9g,Enterobacteria~phage~JenK1,Enterobacteria~phage~JenP1,Enterobacteria~phage~JenP2"
124,VC_240_0,19,51300.0,4783.876137179788,0.9147013996415201,3.813107359681848e-58,2.6457513110645907,8.306623862918075,171,171,1.0,5.752449751492377,1,1,1,"Mycobacterium~phage~Alice,Mycobacterium~phage~ArcherS7,Mycobacterium~phage~Astraea,Mycobacterium~phage~Breeniome,Mycobacterium~phage~Bxz1,Mycobacterium~phage~Cali,Mycobacterium~phage~Catera,Mycobacterium~phage~Dandelion,Mycobacterium~phage~ET08,Mycobacterium~phage~Gizmo,Mycobacterium~phage~HyRo,Mycobacterium~phage~LinStu,Mycobacterium~phage~MoMoMixon,Mycobacterium~phage~Nappy,Mycobacterium~phage~Pleione,Mycobacterium~phage~Rizal,Mycobacterium~phage~ScottMcG,Mycobacterium~phage~Spud,Mycobacterium~phage~Tonenili"
125,VC_241_0,2,1.9263157427342212,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"BP19_NODE_283_length_1196_cov_3_698605,BeeP-26-2013_NODE_4_length_1986_cov_1_557884"
126,VC_243_0,4,83.17754557649606,47.82932423710358,0.634909800492474,0.22777254689466497,1.0,1.7320508075688772,6,6,1.0,1.3820881233139906,1,1,1,"BP19_NODE_36_length_3642_cov_9_804885,BP48_NODE_14_length_4727_cov_3_351498,BeeP-05-2013_NODE_37_length_3986_cov_5_761064,BeeP-25-2013_NODE_68_length_3638_cov_21_551530"
127,VC_244_0,4,217.76594872152657,79.54991694855869,0.7324397177080662,0.0006877956336232928,2.23606797749979,5.0990195135927845,6,6,1.0,3.7811622146372947,1,1,1,"BP19_NODE_4_length_14639_cov_6_739634,BeeP-05-2013_NODE_26_length_5231_cov_5_048312,BeeP-17-2013_NODE_1_length_36113_cov_162_876845,BeeP-25-2013_NODE_23_length_6579_cov_23_502307"
128,VC_245_0,2,1.4491944880462349,3.0789151128547716,0.320044039516595,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"BP26_NODE_292_length_563_cov_0_712670,BP5_NODE_51_length_638_cov_0_352031"
129,VC_246_0,2,4.664385765502541,31.72059271145511,0.1281953696483966,0.4012936743170763,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BP48_NODE_13_length_4731_cov_1_382863,BeeP-05-2013_NODE_173_length_1770_cov_3_805670"
130,VC_247_0,2,8.238588401344865,0,1.0,0.0,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"BP19_NODE_50_length_3257_cov_1_054528,BeeP-25-2013_NODE_27_length_6334_cov_25_604443"
131,VC_249_0,2,4.187254587652079,0,1.0,0.0,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BP19_NODE_6_length_12229_cov_13_883961,BeeP-49-2013_NODE_144_length_2663_cov_6_288476"
132,VC_250_0,2,10.876303979252699,18.54452030185872,0.3696804642633836,0.27014568730370997,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,1,1,1,"BP19_NODE_85_length_2421_cov_1_194783,BeeP-06-2013_NODE_36_length_3207_cov_13_949201"
133,VC_251_0,2,111.14770601079373,208.1322636755901,0.34811988400014493,0.05284858885974558,5.0,5.0,1,1,1.0,5.0,1,1,1,"Bacillus~virus~250,Bacillus~virus~IEBH"
134,VC_252_0,4,143.2837861932578,851.4165939239441,0.14404718150039836,0.006623586839251116,2.449489742783178,7.14142842854285,6,6,1.0,5.664939071500225,1,2,2,"BP19_NODE_8_length_11484_cov_2_892898,Bacteriophage~APSE-2,Hamiltonella~virus~APSE1,Rhodoferax~phage~P26218"
135,VC_253_0,5,878.1903745552094,543.9363172833247,0.6175190857432536,3.262284675661409e-07,4.898979485566356,6.164414002968976,10,10,1.0,5.403472811684605,1,1,1,"Enterobacter~phage~Tyrion,Escherichia~phage~TL-2011b,Escherichia~phage~phiV10,Salmonella~phage~SPN1S,Salmonella~phage~epsilon15"
136,VC_254_0,2,115.6012932702927,95.86882050180478,0.546655464492145,0.06035408407689116,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,1,1,1,"Bacteroides~phage~B124-14,Bacteroides~phage~B40-8"
137,VC_255_0,3,120.51178197629534,113.02153654379215,0.5160367811324937,0.002649031792136416,3.7416573867739413,5.656854249492381,3,3,1.0,4.896671419465168,1,1,1,"Lactococcus~phage~1358,Listeria~phage~P35,Listeria~phage~P40"
138,VC_256_0,2,109.23771260106744,138.17699426228,0.4415166502668809,0.05426320639253301,2.0,2.0,1,1,1.0,2.0,1,1,1,"Liberibacter~phage~SC1,Liberibacter~phage~SC2"
139,VC_257_0,14,5728.072029932671,16811.493492330846,0.254134092526085,8.375337051361303e-44,3.7416573867739413,9.899494936611665,91,74,0.8131868131868132,7.508242769201981,2,1,1,"Staphylococcus~phage~23MRA,Staphylococcus~phage~JS01,Staphylococcus~phage~PVL,Staphylococcus~phage~StauST398-4,Staphylococcus~phage~phi5967PVL,Staphylococcus~phage~phiBU01,Staphylococcus~phage~phiN315,Staphylococcus~phage~phiNM3,Staphylococcus~phage~phiPVL-CN125,Staphylococcus~phage~tp310-1,Staphylococcus~phage~tp310-3,Staphylococcus~prophage~phiPV83,Staphylococcus~virus~108PVL,Staphylococcus~virus~13"
140,VC_258_0,2,91.83047248672784,2708.6611027153876,0.0327908404723911,0.056166508533191536,4.58257569495584,4.58257569495584,1,1,1.0,4.58257569495584,1,1,1,"Staphylococcus~phage~SMSAP5,Staphylococcus~phage~phi7401PVL"
141,VC_259_0,2,137.08215521872367,623.4232526455182,0.18025138782865074,0.043852694451195044,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"Streptococcus~phage~315.6,Streptococcus~phage~P9"
142,VC_25_0,11,8294.219497712864,2513.231232030585,0.7674538339449599,2.5736967027071168e-27,1.7320508075688772,6.324555320336759,55,55,1.0,4.3604290456041515,2,1,1,"Enterobacter~phage~Enc34,Proteus~phage~pPM_01,Providencia~phage~Redjac,Salmonella~phage~118970_sal1,Salmonella~phage~37,Salmonella~phage~BP12C,Salmonella~virus~Chi,Salmonella~virus~FSLSP030,Salmonella~virus~FSLSP088,Salmonella~virus~SPN19,Salmonella~virus~iEPS5"
143,VC_260_0,2,29.02575997129077,305.89920974109737,0.0866634697204458,0.049065633713735166,7.0710678118654755,7.0710678118654755,1,1,1.0,7.0710678118654755,1,1,1,"Bacillus~phage~SPP1,Geobacillus~phage~GBK2"
144,VC_261_0,3,245.76476218584412,112.95403374284885,0.6851181621235645,0.009316802677085708,4.69041575982343,6.082762530298219,3,3,1.0,5.446980884317224,1,1,1,"BP41_NODE_1_length_49648_cov_4_244654,BP49_NODE_1_length_65331_cov_17_543582,BeeP-48-2013_NODE_2_length_34162_cov_18_012674"
145,VC_265_0,3,12.354513543845187,36.10927222478742,0.2549225849343665,0.22565326738048885,1.4142135623730951,3.3166247903554,3,3,1.0,2.5769461175761648,1,1,1,"BP1_NODE_39_length_2517_cov_0_671953,BP43_NODE_11_length_3778_cov_2_006016,BeeP-35-2013_NODE_58_length_7158_cov_5_354752"
146,VC_266_0,2,10.481610572785243,67.89734436925553,0.13372990977662466,0.06693067873012942,0.0,0.0,1,1,1.0,0.0,1,1,1,"BP1_NODE_43_length_2389_cov_3_477954,BeeP-34-2013_NODE_49_length_2009_cov_4_048137"
147,VC_268_0,4,67.41824429110068,294.7886773260083,0.18613184968996502,0.0893270313884566,2.0,2.8284271247461903,6,6,1.0,2.4320109503124914,1,1,1,"BP1_NODE_6_length_7016_cov_3_128644,BeeP-11-2013_NODE_261_length_4306_cov_21_204304,BeeP-20-2013_NODE_1_length_7781_cov_13_219107,BeeP-40-2013_NODE_7_length_8325_cov_15_108632"
148,VC_26_0,16,34513.63646932186,6804.189730826003,0.8353207233636688,1.5593803280289793e-68,3.605551275463989,8.774964387392123,120,120,1.0,5.429967693870404,3,1,1,"Citrobacter~phage~Michonne,Citrobacter~phage~Moogle,Enterobacteriaphage~UAB_Phi87,Escherichia~phage~EC6,Escherichia~phage~HY02,Escherichia~phage~JH2,Escherichia~phage~SUSP1,Escherichia~phage~SUSP2,Escherichia~phage~vB_EcoM-VpaE1,Escherichia~phage~vB_EcoM_AYO145A,Escherichia~phage~vB_EcoM_Alf5,Escherichia~phage~wV8,Salmonella~phage~BPS15Q2,Salmonella~phage~FelixO1,Salmonella~phage~vB_SPuM_SP116,Staphylococcus~phage~SA1"
149,VC_270_0,4,23.869459400533298,0,1.0,0.0,1.4142135623730951,3.0,6,6,1.0,2.2553501380728775,1,1,1,"BP23_NODE_10_length_12974_cov_4_874971,BeeP-06-2013_NODE_102_length_2126_cov_8_751098,BeeP-06-2013_NODE_51_length_2887_cov_4_079715,BeeP-11-2013_NODE_184_length_5528_cov_7_235370"
150,VC_271_0,2,5.0623208125297445,111.99347479178489,0.04324707534893855,0.41019917651588156,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"BeeP-25-2013_NODE_42_length_4565_cov_36_282086,BeeP-35-2013_NODE_233_length_3238_cov_8_467890"
