## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_BeeP-11-2013_NODE_172_length_5924_cov_28_139388,7,VIRSorter_BeeP-11-2013_NODE_172_length_5924_cov_28_139388,7,1,3,5.07549135735669,,2.81425248153116,,,
VIRSorter_BeeP-11-2013_NODE_176_length_5664_cov_24_494004,8,VIRSorter_BeeP-11-2013_NODE_176_length_5664_cov_24_494004,8,1,2,2.22581054573474,,3.35078025787009,,,
VIRSorter_BeeP-11-2013_NODE_177_length_5658_cov_15_984411,8,VIRSorter_BeeP-11-2013_NODE_177_length_5658_cov_15_984411,8,1,1,4.51418875484781,,4.73576304644962,,,
VIRSorter_BeeP-11-2013_NODE_179_length_5638_cov_10_752922,8,VIRSorter_BeeP-11-2013_NODE_179_length_5638_cov_10_752922,8,1,2,5.99834991174870,,4.73576304644962,,,
VIRSorter_BeeP-11-2013_NODE_182_length_5564_cov_32_942774,5,VIRSorter_BeeP-11-2013_NODE_182_length_5564_cov_32_942774,5,1,2,3.25885887592900,,,,,
VIRSorter_BeeP-11-2013_NODE_183_length_5550_cov_6_121506,9,VIRSorter_BeeP-11-2013_NODE_183_length_5550_cov_6_121506,9,1,1,6.92785068212117,,5.32773342725582,,,
VIRSorter_BeeP-11-2013_NODE_186_length_5504_cov_5_649899,10,VIRSorter_BeeP-11-2013_NODE_186_length_5504_cov_5_649899,10,1,2,2.69551767173730,,5.91970380806202,,,
VIRSorter_BeeP-11-2013_NODE_191_length_5464_cov_11_646371,7,VIRSorter_BeeP-11-2013_NODE_191_length_5464_cov_11_646371,7,1,2,6.85970136720946,,4.14379266564342,,,
VIRSorter_BeeP-11-2013_NODE_193_length_5442_cov_10_348742,6,VIRSorter_BeeP-11-2013_NODE_193_length_5442_cov_10_348742,6,1,2,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_200_length_5307_cov_9_936902,7,VIRSorter_BeeP-11-2013_NODE_200_length_5307_cov_9_936902,7,1,3,5.07549135735669,,4.14379266564342,,,
VIRSorter_BeeP-11-2013_NODE_201_length_5261_cov_16_097994,6,VIRSorter_BeeP-11-2013_NODE_201_length_5261_cov_16_097994,6,1,1,2.81958587565650,,2.28585287993779,,,
VIRSorter_BeeP-11-2013_NODE_2065_length_1177_cov_5_693636,4,VIRSorter_BeeP-11-2013_NODE_2065_length_1177_cov_5_693636,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_20_length_38757_cov_153_129731,51,VIRSorter_BeeP-11-2013_NODE_20_length_38757_cov_153_129731,51,1,4,11.25213981922886,,23.19608763028120,,4.00622008103342,
VIRSorter_BeeP-11-2013_NODE_217_length_4879_cov_40_226364,9,VIRSorter_BeeP-11-2013_NODE_217_length_4879_cov_40_226364,9,1,1,6.92785068212117,,5.32773342725582,,,
VIRSorter_BeeP-11-2013_NODE_218_length_4872_cov_6_672158,5,VIRSorter_BeeP-11-2013_NODE_218_length_4872_cov_6_672158,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_220_length_4845_cov_15_772861,4,VIRSorter_BeeP-11-2013_NODE_220_length_4845_cov_15_772861,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_234_length_4658_cov_19_071164,7,VIRSorter_BeeP-11-2013_NODE_234_length_4658_cov_19_071164,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-11-2013_NODE_235_length_4632_cov_13_017783,5,VIRSorter_BeeP-11-2013_NODE_235_length_4632_cov_13_017783,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_243_length_4505_cov_8_633017,4,VIRSorter_BeeP-11-2013_NODE_243_length_4505_cov_8_633017,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_244_length_4494_cov_42_979851,9,VIRSorter_BeeP-11-2013_NODE_244_length_4494_cov_42_979851,9,1,1,4.07773535702027,,5.32773342725582,,,
VIRSorter_BeeP-11-2013_NODE_245_length_4484_cov_18_026776,9,VIRSorter_BeeP-11-2013_NODE_245_length_4484_cov_18_026776,9,1,1,6.92785068212117,,5.32773342725582,,,
VIRSorter_BeeP-11-2013_NODE_2463_length_1062_cov_3_165482,4,VIRSorter_BeeP-11-2013_NODE_2463_length_1062_cov_3_165482,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_261_length_4306_cov_21_204304,6,VIRSorter_BeeP-11-2013_NODE_261_length_4306_cov_21_204304,6,1,1,2.81958587565650,,,,,
VIRSorter_BeeP-11-2013_NODE_294_length_3930_cov_4_146379,8,VIRSorter_BeeP-11-2013_NODE_294_length_3930_cov_4_146379,8,1,3,4.51418875484781,,3.35078025787009,,,
VIRSorter_BeeP-11-2013_NODE_295_length_3929_cov_11_536864,5,VIRSorter_BeeP-11-2013_NODE_295_length_3929_cov_11_536864,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_299_length_3879_cov_8_830089,4,VIRSorter_BeeP-11-2013_NODE_299_length_3879_cov_8_830089,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_310_length_3806_cov_4_449987,6,VIRSorter_BeeP-11-2013_NODE_310_length_3806_cov_4_449987,6,1,2,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_326_length_3696_cov_16_290412,5,VIRSorter_BeeP-11-2013_NODE_326_length_3696_cov_16_290412,5,1,2,3.25885887592900,,,,,
VIRSorter_BeeP-11-2013_NODE_332_length_3672_cov_31_184979,6,VIRSorter_BeeP-11-2013_NODE_332_length_3672_cov_31_184979,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_342_length_3613_cov_7_406957,4,VIRSorter_BeeP-11-2013_NODE_342_length_3613_cov_7_406957,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_343_length_3612_cov_10_531542,4,VIRSorter_BeeP-11-2013_NODE_343_length_3612_cov_10_531542,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_358_length_3532_cov_12_371056,8,VIRSorter_BeeP-11-2013_NODE_358_length_3532_cov_12_371056,8,1,2,3.27022832213243,,3.35078025787009,,,
VIRSorter_BeeP-11-2013_NODE_365_length_3478_cov_4_559835,5,VIRSorter_BeeP-11-2013_NODE_365_length_3478_cov_4_559835,5,1,3,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_368_length_3440_cov_4_057984,6,VIRSorter_BeeP-11-2013_NODE_368_length_3440_cov_4_057984,6,1,2,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_370_length_3429_cov_28_701372,7,VIRSorter_BeeP-11-2013_NODE_370_length_3429_cov_28_701372,7,1,1,5.07549135735669,,4.14379266564342,,,
VIRSorter_BeeP-11-2013_NODE_371_length_3422_cov_5_897160,4,VIRSorter_BeeP-11-2013_NODE_371_length_3422_cov_5_897160,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_375_length_3405_cov_6_807993,8,VIRSorter_BeeP-11-2013_NODE_375_length_3405_cov_6_807993,8,1,1,5.99834991174870,,4.73576304644962,,,
VIRSorter_BeeP-11-2013_NODE_380_length_3367_cov_5_658359,3,VIRSorter_BeeP-11-2013_NODE_380_length_3367_cov_5_658359,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_395_length_3267_cov_9_063323,5,VIRSorter_BeeP-11-2013_NODE_395_length_3267_cov_9_063323,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_396_length_3261_cov_100_646671,3,VIRSorter_BeeP-11-2013_NODE_396_length_3261_cov_100_646671,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_409_length_3194_cov_7_043311,5,VIRSorter_BeeP-11-2013_NODE_409_length_3194_cov_7_043311,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_4171_length_792_cov_5_384615,3,VIRSorter_BeeP-11-2013_NODE_4171_length_792_cov_5_384615,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_422_length_3121_cov_15_401774,3,VIRSorter_BeeP-11-2013_NODE_422_length_3121_cov_15_401774,3,1,3,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_433_length_3070_cov_7_070164,7,VIRSorter_BeeP-11-2013_NODE_433_length_3070_cov_7_070164,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-11-2013_NODE_434_length_3067_cov_5_111706,7,VIRSorter_BeeP-11-2013_NODE_434_length_3067_cov_5_111706,7,1,2,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-11-2013_NODE_436_length_3063_cov_20_592431,5,VIRSorter_BeeP-11-2013_NODE_436_length_3063_cov_20_592431,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_44_length_16844_cov_31_459414,14,VIRSorter_BeeP-11-2013_NODE_44_length_16844_cov_31_459414,14,1,4,10.46165519699895,,7.11149407223115,,,
VIRSorter_BeeP-11-2013_NODE_450_length_3009_cov_14_007844,6,VIRSorter_BeeP-11-2013_NODE_450_length_3009_cov_14_007844,6,1,1,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_456_length_2987_cov_5_796907,4,VIRSorter_BeeP-11-2013_NODE_456_length_2987_cov_5_796907,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_45_length_16724_cov_16_161410,21,VIRSorter_BeeP-11-2013_NODE_45_length_16724_cov_16_161410,21,1,1,5.89349886524245,,10.53928339423977,,,
VIRSorter_BeeP-11-2013_NODE_480_length_2895_cov_4_809439,4,VIRSorter_BeeP-11-2013_NODE_480_length_2895_cov_4_809439,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_483_length_2883_cov_5_609408,6,VIRSorter_BeeP-11-2013_NODE_483_length_2883_cov_5_609408,6,1,1,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_489_length_2852_cov_4_344865,4,VIRSorter_BeeP-11-2013_NODE_489_length_2852_cov_4_344865,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_495_length_2807_cov_32_030403,4,VIRSorter_BeeP-11-2013_NODE_495_length_2807_cov_32_030403,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_4_length_60019_cov_181_161940,84,VIRSorter_BeeP-11-2013_NODE_4_length_60019_cov_181_161940,84,1,2,15.44376278990652,,43.88099797422610,gene_10-gene_77:3.50798213119100,,
VIRSorter_BeeP-11-2013_NODE_500_length_2787_cov_20_369742,4,VIRSorter_BeeP-11-2013_NODE_500_length_2787_cov_20_369742,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_505_length_2774_cov_27_348535,4,VIRSorter_BeeP-11-2013_NODE_505_length_2774_cov_27_348535,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_508_length_2766_cov_3_377464,6,VIRSorter_BeeP-11-2013_NODE_508_length_2766_cov_3_377464,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-11-2013_NODE_539_length_2667_cov_7_668726,4,VIRSorter_BeeP-11-2013_NODE_539_length_2667_cov_7_668726,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_542_length_2662_cov_6_427079,3,VIRSorter_BeeP-11-2013_NODE_542_length_2662_cov_6_427079,3,1,2,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_54_length_14128_cov_13_630062,18,VIRSorter_BeeP-11-2013_NODE_54_length_14128_cov_13_630062,18,1,5,13.79601924136874,,7.27514789349796,,,
VIRSorter_BeeP-11-2013_NODE_55_length_14052_cov_203_249589,20,VIRSorter_BeeP-11-2013_NODE_55_length_14052_cov_203_249589,20,1,3,10.35462915288436,,10.01986368058218,,,
VIRSorter_BeeP-11-2013_NODE_560_length_2603_cov_3_760887,3,VIRSorter_BeeP-11-2013_NODE_560_length_2603_cov_3_760887,3,1,2,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_582_length_2538_cov_5_330760,3,VIRSorter_BeeP-11-2013_NODE_582_length_2538_cov_5_330760,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_583_length_2537_cov_5_189431,4,VIRSorter_BeeP-11-2013_NODE_583_length_2537_cov_5_189431,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_588_length_2526_cov_10_241731,5,VIRSorter_BeeP-11-2013_NODE_588_length_2526_cov_10_241731,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_60_length_13245_cov_11_725015,12,VIRSorter_BeeP-11-2013_NODE_60_length_13245_cov_11_725015,12,1,3,2.37964190148097,,4.77042658746288,,,
VIRSorter_BeeP-11-2013_NODE_615_length_2421_cov_11_584471,8,VIRSorter_BeeP-11-2013_NODE_615_length_2421_cov_11_584471,8,1,1,2.22581054573474,,4.73576304644962,,,
VIRSorter_BeeP-11-2013_NODE_675_length_2308_cov_4_163604,5,VIRSorter_BeeP-11-2013_NODE_675_length_2308_cov_4_163604,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_698_length_2245_cov_7_656365,5,VIRSorter_BeeP-11-2013_NODE_698_length_2245_cov_7_656365,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_723_length_2207_cov_14_819718,3,VIRSorter_BeeP-11-2013_NODE_723_length_2207_cov_14_819718,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_724_length_2206_cov_22_169563,5,VIRSorter_BeeP-11-2013_NODE_724_length_2206_cov_22_169563,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_739_length_2184_cov_10_255339,5,VIRSorter_BeeP-11-2013_NODE_739_length_2184_cov_10_255339,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_756_length_2150_cov_14_592378,4,VIRSorter_BeeP-11-2013_NODE_756_length_2150_cov_14_592378,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_75_length_11463_cov_24_554892,8,VIRSorter_BeeP-11-2013_NODE_75_length_11463_cov_24_554892,8,1,1,3.27022832213243,,4.73576304644962,,,
VIRSorter_BeeP-11-2013_NODE_762_length_2131_cov_3_214216,4,VIRSorter_BeeP-11-2013_NODE_762_length_2131_cov_3_214216,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_7_length_46934_cov_15_474593,80,VIRSorter_BeeP-11-2013_NODE_7_length_46934_cov_15_474593,80,1,4,11.92066417998730,,41.58150124069607,gene_6-gene_78:4.72525915489804,,
VIRSorter_BeeP-11-2013_NODE_802_length_2074_cov_4_787181,5,VIRSorter_BeeP-11-2013_NODE_802_length_2074_cov_4_787181,5,1,2,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-11-2013_NODE_813_length_2059_cov_6_875883,3,VIRSorter_BeeP-11-2013_NODE_813_length_2059_cov_6_875883,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_838_length_2019_cov_25_877961,4,VIRSorter_BeeP-11-2013_NODE_838_length_2019_cov_25_877961,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_93_length_9663_cov_10_069789,8,VIRSorter_BeeP-11-2013_NODE_93_length_9663_cov_10_069789,8,1,3,5.99834991174870,,4.73576304644962,,,
VIRSorter_BeeP-11-2013_NODE_94_length_9649_cov_23_741433,8,VIRSorter_BeeP-11-2013_NODE_94_length_9649_cov_23_741433,8,1,2,4.51418875484781,,2.31900720322322,,,
VIRSorter_BeeP-11-2013_NODE_963_length_1849_cov_3_273138,4,VIRSorter_BeeP-11-2013_NODE_963_length_1849_cov_3_273138,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-11-2013_NODE_96_length_9378_cov_12_425868,8,VIRSorter_BeeP-11-2013_NODE_96_length_9378_cov_12_425868,8,1,1,4.51418875484781,,3.35078025787009,,,
VIRSorter_BeeP-11-2013_NODE_987_length_1827_cov_5_434857,3,VIRSorter_BeeP-11-2013_NODE_987_length_1827_cov_5_434857,3,1,2,2.93987201451834,,,,,
VIRSorter_BeeP-11-2013_NODE_993_length_1823_cov_8_237686,5,VIRSorter_BeeP-11-2013_NODE_993_length_1823_cov_8_237686,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-16-2013_NODE_28_length_2896_cov_5_362895,4,VIRSorter_BeeP-16-2013_NODE_28_length_2896_cov_5_362895,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-17-2013_NODE_24_length_5854_cov_7_019387,5,VIRSorter_BeeP-17-2013_NODE_24_length_5854_cov_7_019387,5,1,3,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-17-2013_NODE_26_length_5209_cov_7_417771,5,VIRSorter_BeeP-17-2013_NODE_26_length_5209_cov_7_417771,5,1,3,3.25885887592900,,,,,
VIRSorter_BeeP-17-2013_NODE_35_length_3300_cov_4_300341,5,VIRSorter_BeeP-17-2013_NODE_35_length_3300_cov_4_300341,5,1,2,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-18-2013_NODE_2_length_6916_cov_7_764439,9,VIRSorter_BeeP-18-2013_NODE_2_length_6916_cov_7_764439,9,1,3,5.38680578604491,,5.32773342725582,,,
VIRSorter_BeeP-18-2013_NODE_3_length_5781_cov_8_383766,7,VIRSorter_BeeP-18-2013_NODE_3_length_5781_cov_8_383766,7,1,3,5.07549135735669,,4.14379266564342,,,
VIRSorter_BeeP-18-2013_NODE_4_length_5465_cov_6_748886,7,VIRSorter_BeeP-18-2013_NODE_4_length_5465_cov_6_748886,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-18-2013_NODE_5_length_4857_cov_6_887029,5,VIRSorter_BeeP-18-2013_NODE_5_length_4857_cov_6_887029,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-18-2013_NODE_64_length_1184_cov_6_152665,4,VIRSorter_BeeP-18-2013_NODE_64_length_1184_cov_6_152665,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-20-2013_NODE_1_length_7781_cov_13_219107,9,VIRSorter_BeeP-20-2013_NODE_1_length_7781_cov_13_219107,9,1,1,4.07773535702027,,3.89359133625594,,,
VIRSorter_BeeP-25-2013_NODE_119_length_2754_cov_12_018678,5,VIRSorter_BeeP-25-2013_NODE_119_length_2754_cov_12_018678,5,1,1,2.01071095767098,,,,,
VIRSorter_BeeP-25-2013_NODE_11_length_11009_cov_24_098793,11,VIRSorter_BeeP-25-2013_NODE_11_length_11009_cov_24_098793,11,1,3,5.27218448603370,,3.33720095803181,,,
VIRSorter_BeeP-25-2013_NODE_124_length_2682_cov_24_984261,5,VIRSorter_BeeP-25-2013_NODE_124_length_2682_cov_24_984261,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_125_length_2639_cov_15_527713,4,VIRSorter_BeeP-25-2013_NODE_125_length_2639_cov_15_527713,4,1,3,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_144_length_2397_cov_12_606466,4,VIRSorter_BeeP-25-2013_NODE_144_length_2397_cov_12_606466,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_190_length_2084_cov_31_077230,5,VIRSorter_BeeP-25-2013_NODE_190_length_2084_cov_31_077230,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_21_length_6889_cov_41_140194,5,VIRSorter_BeeP-25-2013_NODE_21_length_6889_cov_41_140194,5,1,3,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_22_length_6759_cov_51_306196,8,VIRSorter_BeeP-25-2013_NODE_22_length_6759_cov_51_306196,8,1,4,5.99834991174870,,3.35078025787009,,,
VIRSorter_BeeP-25-2013_NODE_27_length_6334_cov_25_604443,7,VIRSorter_BeeP-25-2013_NODE_27_length_6334_cov_25_604443,7,1,3,5.07549135735669,,2.81425248153116,,,
VIRSorter_BeeP-25-2013_NODE_36_length_5284_cov_17_769925,6,VIRSorter_BeeP-25-2013_NODE_36_length_5284_cov_17_769925,6,1,2,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-25-2013_NODE_42_length_4565_cov_36_282086,5,VIRSorter_BeeP-25-2013_NODE_42_length_4565_cov_36_282086,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_432_length_1371_cov_6_062597,4,VIRSorter_BeeP-25-2013_NODE_432_length_1371_cov_6_062597,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_51_length_4015_cov_18_204418,4,VIRSorter_BeeP-25-2013_NODE_51_length_4015_cov_18_204418,4,1,2,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_62_length_3724_cov_9_347135,7,VIRSorter_BeeP-25-2013_NODE_62_length_3724_cov_9_347135,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-25-2013_NODE_71_length_3499_cov_9_428404,7,VIRSorter_BeeP-25-2013_NODE_71_length_3499_cov_9_428404,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-25-2013_NODE_87_length_3208_cov_12_163845,5,VIRSorter_BeeP-25-2013_NODE_87_length_3208_cov_12_163845,5,1,1,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_92_length_3118_cov_9_552121,6,VIRSorter_BeeP-25-2013_NODE_92_length_3118_cov_9_552121,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-25-2013_NODE_94_length_3108_cov_15_584296,4,VIRSorter_BeeP-25-2013_NODE_94_length_3108_cov_15_584296,4,1,1,2.37333664615169,,,,,
VIRSorter_BeeP-32-2013_NODE_20_length_2560_cov_5_010068,4,VIRSorter_BeeP-32-2013_NODE_20_length_2560_cov_5_010068,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-34-2013_NODE_49_length_2009_cov_4_048137,3,VIRSorter_BeeP-34-2013_NODE_49_length_2009_cov_4_048137,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_115_length_4625_cov_13_690193,5,VIRSorter_BeeP-35-2013_NODE_115_length_4625_cov_13_690193,5,1,2,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_11_length_23598_cov_61_569321,34,VIRSorter_BeeP-35-2013_NODE_11_length_23598_cov_61_569321,34,1,3,10.85749905387763,,17.61510958643201,,,
VIRSorter_BeeP-35-2013_NODE_143_length_4132_cov_11_994328,5,VIRSorter_BeeP-35-2013_NODE_143_length_4132_cov_11_994328,5,1,3,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_191_length_3520_cov_6_557944,8,VIRSorter_BeeP-35-2013_NODE_191_length_3520_cov_6_557944,8,1,1,4.51418875484781,,4.73576304644962,,,
VIRSorter_BeeP-35-2013_NODE_1_length_48212_cov_109_842256-circular,73,VIRSorter_BeeP-35-2013_NODE_1_length_48212_cov_109_842256-circular,73,1,3,29.28582334059231,,28.86973740729441,,gene_7-gene_70:2.03849348816348,
VIRSorter_BeeP-35-2013_NODE_201_length_3435_cov_5_214413,8,VIRSorter_BeeP-35-2013_NODE_201_length_3435_cov_5_214413,8,1,2,7.83965870538224,,4.73576304644962,,,
VIRSorter_BeeP-35-2013_NODE_213_length_3369_cov_7_354800,5,VIRSorter_BeeP-35-2013_NODE_213_length_3369_cov_7_354800,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_22_length_14810_cov_20_719745,22,VIRSorter_BeeP-35-2013_NODE_22_length_14810_cov_20_719745,22,1,1,2.54847553553506,,5.31371675080365,,,
VIRSorter_BeeP-35-2013_NODE_233_length_3238_cov_8_467890,4,VIRSorter_BeeP-35-2013_NODE_233_length_3238_cov_8_467890,4,1,2,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_235_length_3227_cov_5_997460,3,VIRSorter_BeeP-35-2013_NODE_235_length_3227_cov_5_997460,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_258_length_3050_cov_10_975782,5,VIRSorter_BeeP-35-2013_NODE_258_length_3050_cov_10_975782,5,1,1,2.01071095767098,,,,,
VIRSorter_BeeP-35-2013_NODE_261_length_3048_cov_10_316055,4,VIRSorter_BeeP-35-2013_NODE_261_length_3048_cov_10_316055,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_28_length_11533_cov_9_485684,11,VIRSorter_BeeP-35-2013_NODE_28_length_11533_cov_9_485684,11,1,3,6.68806870885484,,6.03455293414856,,,
VIRSorter_BeeP-35-2013_NODE_2_length_43720_cov_19_440918,66,VIRSorter_BeeP-35-2013_NODE_2_length_43720_cov_19_440918,66,1,4,21.26827940060850,,31.58851909517579,,gene_8-gene_66:3.47794611753413,
VIRSorter_BeeP-35-2013_NODE_31_length_10257_cov_86_170530,12,VIRSorter_BeeP-35-2013_NODE_31_length_10257_cov_86_170530,12,1,2,10.98133680768972,,6.32549331929078,,,
VIRSorter_BeeP-35-2013_NODE_39_length_9293_cov_25_646484,14,VIRSorter_BeeP-35-2013_NODE_39_length_9293_cov_25_646484,14,1,3,7.17372412839745,,4.20229782667536,,,
VIRSorter_BeeP-35-2013_NODE_50_length_7977_cov_6_771519,8,VIRSorter_BeeP-35-2013_NODE_50_length_7977_cov_6_771519,8,1,2,2.22581054573474,,2.31900720322322,,,
VIRSorter_BeeP-35-2013_NODE_52_length_7731_cov_9_891691,15,VIRSorter_BeeP-35-2013_NODE_52_length_7731_cov_9_891691,15,1,1,4.05521799949663,,7.55733641735912,,,
VIRSorter_BeeP-35-2013_NODE_55_length_7329_cov_11_474490,10,VIRSorter_BeeP-35-2013_NODE_55_length_7329_cov_11_474490,10,1,3,7.86260809755767,,5.91970380806202,,,
VIRSorter_BeeP-35-2013_NODE_604_length_1938_cov_3_596454,6,VIRSorter_BeeP-35-2013_NODE_604_length_1938_cov_3_596454,6,1,1,2.81958587565650,,,,,
VIRSorter_BeeP-35-2013_NODE_63_length_6262_cov_21_267745,5,VIRSorter_BeeP-35-2013_NODE_63_length_6262_cov_21_267745,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_692_length_1791_cov_13_528005,3,VIRSorter_BeeP-35-2013_NODE_692_length_1791_cov_13_528005,3,1,1,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_72_length_5650_cov_32_030145,7,VIRSorter_BeeP-35-2013_NODE_72_length_5650_cov_32_030145,7,1,1,5.07549135735669,,2.81425248153116,,,
